"","rule","n","N","runtime"
"5701","rule_run_fitree_masked_normal",5,200,1416
"5702","rule_run_fitree_masked_normal",15,500,137876
"5703","rule_run_fitree_masked_normal",5,500,1914
"5704","rule_run_fitree_masked_normal",10,500,17905
"5705","rule_run_fitree_masked_normal",5,200,646
"5706","rule_run_fitree_masked_normal",15,200,37688
"5707","rule_run_fitree_masked_normal",5,200,576
"5708","rule_run_fitree_masked_normal",5,200,537
"5709","rule_run_fitree_masked_normal",5,200,540
"5710","rule_run_fitree_masked_normal",15,200,30637
"5711","rule_run_fitree_masked_normal",10,200,8213
"5712","rule_run_fitree_masked_normal",15,200,27943
"5713","rule_run_fitree_masked_normal",15,200,11841
"5714","rule_run_fitree_masked_normal",5,200,216
"5715","rule_run_fitree_masked_normal",5,200,906
"5716","rule_run_fitree_masked_normal",10,200,6231
"5717","rule_run_fitree_masked_normal",10,200,1240
"5718","rule_run_fitree_masked_normal",5,200,616
"5719","rule_run_fitree_masked_normal",10,200,6574
"5720","rule_run_fitree_masked_normal",10,500,28453
"5721","rule_run_fitree_masked_normal",15,500,26646
"5722","rule_run_fitree_masked_normal",5,500,3413
"5723","rule_run_fitree_masked_normal",15,200,31130
"5724","rule_run_fitree_masked_normal",10,200,9615
"5725","rule_run_fitree_masked_normal",10,500,34781
"5726","rule_run_fitree_masked_normal",15,500,74555
"5727","rule_run_fitree_masked_normal",5,500,1913
"5728","rule_run_fitree_masked_normal",10,200,13287
"5729","rule_run_fitree_masked_normal",15,500,121425
"5730","rule_run_fitree_masked_normal",10,200,2297
"5731","rule_run_fitree_masked_normal",15,200,39285
"5732","rule_run_fitree_masked_normal",15,500,66795
"5733","rule_run_fitree_masked_normal",15,500,139287
"5734","rule_run_fitree_masked_normal",10,200,8153
"5735","rule_run_fitree_masked_normal",15,200,10483
"5736","rule_run_fitree_masked_normal",5,200,299
"5737","rule_run_fitree_masked_normal",10,500,25544
"5738","rule_run_fitree_masked_normal",5,500,1770
"5739","rule_run_fitree_masked_normal",15,500,135952
"5740","rule_run_fitree_masked_normal",10,200,5063
"5741","rule_run_fitree_masked_normal",5,500,1769
"5742","rule_run_fitree_masked_normal",10,500,26445
"5743","rule_run_fitree_masked_normal",15,500,132971
"5744","rule_run_fitree_masked_normal",15,500,127722
"5745","rule_run_fitree_masked_normal",15,200,6947
"5746","rule_run_fitree_masked_normal",10,500,45531
"5747","rule_run_fitree_masked_normal",15,500,77288
"5748","rule_run_fitree_masked_normal",5,200,598
"5749","rule_run_fitree_masked_normal",10,200,5365
"5750","rule_run_fitree_masked_normal",15,500,142552
"5751","rule_run_fitree_masked_normal",15,200,11825
"5752","rule_run_fitree_masked_normal",10,200,1292
"5753","rule_run_fitree_masked_normal",5,500,3639
"5754","rule_run_fitree_masked_normal",10,200,9082
"5755","rule_run_fitree_masked_normal",10,500,21424
"5756","rule_run_fitree_masked_normal",10,500,23580
"5757","rule_run_fitree_masked_normal",15,500,134454
"5758","rule_run_fitree_masked_normal",15,500,33744
"5759","rule_run_fitree_masked_normal",10,500,34112
"5760","rule_run_fitree_masked_normal",10,500,33415
"5761","rule_run_fitree_masked_normal",15,500,136348
"5762","rule_run_fitree_masked_normal",5,200,399
"5763","rule_run_fitree_masked_normal",10,500,46502
"5764","rule_run_fitree_masked_normal",15,200,36198
"5765","rule_run_fitree_masked_normal",15,200,30016
"5766","rule_run_fitree_masked_normal",15,500,101414
"5767","rule_run_fitree_masked_normal",15,500,58748
"5768","rule_run_fitree_masked_normal",10,500,22617
"5769","rule_run_fitree_masked_normal",10,200,8161
"5770","rule_run_fitree_masked_normal",5,500,1421
"5771","rule_run_fitree_masked_normal",10,500,11972
"5772","rule_run_fitree_masked_normal",5,200,249
"5773","rule_run_fitree_masked_normal",5,200,500
"5774","rule_run_fitree_masked_normal",5,500,3296
"5775","rule_run_fitree_masked_normal",5,200,1250
"5776","rule_run_fitree_masked_normal",15,200,34203
"5777","rule_run_fitree_masked_normal",5,200,405
"5778","rule_run_fitree_masked_normal",15,500,87306
"5779","rule_run_fitree_masked_normal",15,200,20374
"5780","rule_run_fitree_masked_normal",15,500,115286
"5781","rule_run_fitree_masked_normal",10,200,3237
"5782","rule_run_fitree_masked_normal",5,500,1736
"5783","rule_run_fitree_masked_normal",10,200,9837
"5784","rule_run_fitree_masked_normal",10,200,7080
"5785","rule_run_fitree_masked_normal",10,500,28200
"5786","rule_run_fitree_masked_normal",10,500,55373
"5787","rule_run_fitree_masked_normal",15,200,25860
"5788","rule_run_fitree_masked_normal",5,500,1384
"5789","rule_run_fitree_masked_normal",10,200,4949
"5790","rule_run_fitree_masked_normal",10,500,22370
"5791","rule_run_fitree_masked_normal",5,500,1970
"5792","rule_run_fitree_masked_normal",15,200,33214
"5793","rule_run_fitree_masked_normal",10,500,15573
"5794","rule_run_fitree_masked_normal",5,200,685
"5795","rule_run_fitree_masked_normal",5,500,1893
"5796","rule_run_fitree_masked_normal",5,200,594
"5797","rule_run_fitree_masked_normal",15,200,19669
"5798","rule_run_fitree_masked_normal",5,200,1301
"5799","rule_run_fitree_masked_normal",15,500,149296
"5800","rule_run_fitree_masked_normal",10,500,33981
"5801","rule_run_fitree_masked_normal",10,500,27169
"5802","rule_run_fitree_masked_normal",5,200,200
"5803","rule_run_fitree_masked_normal",15,500,123047
"5804","rule_run_fitree_masked_normal",15,500,132679
"5805","rule_run_fitree_masked_normal",10,500,9540
"5806","rule_run_fitree_masked_normal",15,200,20312
"5807","rule_run_fitree_masked_normal",5,200,590
"5808","rule_run_fitree_masked_normal",15,200,13347
"5809","rule_run_fitree_masked_normal",10,200,5278
"5810","rule_run_fitree_masked_normal",5,200,691
"5811","rule_run_fitree_masked_normal",10,500,26789
"5812","rule_run_fitree_masked_normal",15,200,34644
"5813","rule_run_fitree_masked_normal",5,200,771
"5814","rule_run_fitree_masked_normal",10,500,39501
"5815","rule_run_fitree_masked_normal",10,200,4823
"5816","rule_run_fitree_masked_normal",15,200,16719
"5817","rule_run_fitree_masked_normal",5,200,325
"5818","rule_run_fitree_masked_normal",5,500,1662
"5819","rule_run_fitree_masked_normal",5,200,937
"5820","rule_run_fitree_masked_normal",15,200,36530
"5821","rule_run_fitree_masked_normal",5,200,656
"5822","rule_run_fitree_masked_normal",15,500,87935
"5823","rule_run_fitree_masked_normal",10,500,25293
"5824","rule_run_fitree_masked_normal",10,200,16602
"5825","rule_run_fitree_masked_normal",15,500,169864
"5826","rule_run_fitree_masked_normal",5,200,551
"5827","rule_run_fitree_masked_normal",15,200,11521
"5828","rule_run_fitree_masked_normal",10,200,6525
"5829","rule_run_fitree_masked_normal",5,200,664
"5830","rule_run_fitree_masked_normal",15,500,96979
"5831","rule_run_fitree_masked_normal",5,500,1572
"5832","rule_run_fitree_masked_normal",10,200,5031
"5833","rule_run_fitree_masked_normal",10,200,8084
"5834","rule_run_fitree_masked_normal",5,500,1743
"5835","rule_run_fitree_masked_normal",5,500,4136
"5836","rule_run_fitree_masked_normal",15,200,6223
"5837","rule_run_fitree_masked_normal",10,200,5495
"5838","rule_run_fitree_masked_normal",10,200,6811
"5839","rule_run_fitree_masked_normal",5,500,1946
"5840","rule_run_fitree_masked_normal",15,200,38080
"5841","rule_run_fitree_masked_normal",10,500,32271
"5842","rule_run_fitree_masked_normal",10,500,19494
"5843","rule_run_fitree_masked_normal",15,200,31602
"5844","rule_run_fitree_masked_normal",15,500,160824
"5845","rule_run_fitree_masked_normal",10,500,45478
"5846","rule_run_fitree_masked_normal",5,200,668
"5847","rule_run_fitree_masked_normal",10,200,4793
"5848","rule_run_fitree_masked_normal",15,500,149009
"5849","rule_run_fitree_masked_normal",15,500,160410
"5850","rule_run_fitree_masked_normal",15,500,124135
"5851","rule_run_fitree_masked_normal",10,500,29489
"5852","rule_run_fitree_masked_normal",15,200,34368
"5853","rule_run_fitree_masked_normal",5,500,1581
"5854","rule_run_fitree_masked_normal",10,500,34991
"5855","rule_run_fitree_masked_normal",5,500,2198
"5856","rule_run_fitree_masked_normal",10,200,4735
"5857","rule_run_fitree_masked_normal",15,500,144713
"5858","rule_run_fitree_masked_normal",15,200,31578
"5859","rule_run_fitree_masked_normal",15,200,40309
"5860","rule_run_fitree_masked_normal",10,500,20577
"5861","rule_run_fitree_masked_normal",10,500,26942
"5862","rule_run_fitree_masked_normal",15,200,29058
"5863","rule_run_fitree_masked_normal",15,200,35472
"5864","rule_run_fitree_masked_normal",15,500,150949
"5865","rule_run_fitree_masked_normal",15,500,127043
"5866","rule_run_fitree_masked_normal",10,200,9799
"5867","rule_run_fitree_masked_normal",5,200,1140
"5868","rule_run_fitree_masked_normal",15,500,135898
"5869","rule_run_fitree_masked_normal",5,200,575
"5870","rule_run_fitree_masked_normal",5,500,1414
"5871","rule_run_fitree_masked_normal",10,200,5399
"5872","rule_run_fitree_masked_normal",10,500,37543
"5873","rule_run_fitree_masked_normal",5,200,223
"5874","rule_run_fitree_masked_normal",15,500,113196
"5875","rule_run_fitree_masked_normal",10,500,20487
"5876","rule_run_fitree_masked_normal",10,200,13996
"5877","rule_run_fitree_masked_normal",15,200,50221
"5878","rule_run_fitree_masked_normal",10,500,37794
"5879","rule_run_fitree_masked_normal",10,200,3442
"5880","rule_run_fitree_masked_normal",15,500,100029
"5881","rule_run_fitree_masked_normal",5,200,534
"5882","rule_run_fitree_masked_normal",5,200,613
"5883","rule_run_fitree_masked_normal",10,500,15013
"5884","rule_run_fitree_masked_normal",15,200,54927
"5885","rule_run_fitree_masked_normal",10,500,20157
"5886","rule_run_fitree_masked_normal",5,500,3682
"5887","rule_run_fitree_masked_normal",5,500,1017
"5888","rule_run_fitree_masked_normal",5,500,1248
"5889","rule_run_fitree_masked_normal",10,500,18191
"5890","rule_run_fitree_masked_normal",5,200,746
"5891","rule_run_fitree_masked_normal",15,500,154323
"5892","rule_run_fitree_masked_normal",15,200,10326
"5893","rule_run_fitree_masked_normal",5,200,586
"5894","rule_run_fitree_masked_normal",5,500,1012
"5895","rule_run_fitree_masked_normal",15,200,10620
"5896","rule_run_fitree_masked_normal",10,200,7181
"5897","rule_run_fitree_masked_normal",15,200,10064
"5898","rule_run_fitree_masked_normal",5,500,2362
"5899","rule_run_fitree_masked_normal",15,500,70322
"5900","rule_run_fitree_masked_normal",5,200,715
"5901","rule_run_fitree_masked_normal",5,500,2061
"5902","rule_run_fitree_masked_normal",5,200,1211
"5903","rule_run_fitree_masked_normal",10,500,19330
"5904","rule_run_fitree_masked_normal",15,200,49444
"5905","rule_run_fitree_masked_normal",10,500,26068
"5906","rule_run_fitree_masked_normal",5,200,652
"5907","rule_run_fitree_masked_normal",15,200,28960
"5908","rule_run_fitree_masked_normal",5,200,499
"5909","rule_run_fitree_masked_normal",10,200,11858
"5910","rule_run_fitree_masked_normal",15,200,22487
"5911","rule_run_fitree_masked_normal",5,200,491
"5912","rule_run_fitree_masked_normal",10,500,28839
"5913","rule_run_fitree_masked_normal",10,200,4935
"5914","rule_run_fitree_masked_normal",10,500,18745
"5915","rule_run_fitree_masked_normal",5,200,761
"5916","rule_run_fitree_masked_normal",5,200,433
"5917","rule_run_fitree_masked_normal",5,200,635
"5918","rule_run_fitree_masked_normal",10,200,4577
"5919","rule_run_fitree_masked_normal",15,200,20859
"5920","rule_run_fitree_masked_normal",5,200,728
"5921","rule_run_fitree_masked_normal",10,200,5561
"5922","rule_run_fitree_masked_normal",5,200,392
"5923","rule_run_fitree_masked_normal",15,200,35897
"5924","rule_run_fitree_masked_normal",10,500,19301
"5925","rule_run_fitree_masked_normal",15,200,38182
"5926","rule_run_fitree_masked_normal",10,200,4326
"5927","rule_run_fitree_masked_normal",15,200,11164
"5928","rule_run_fitree_masked_normal",5,500,2301
"5929","rule_run_fitree_masked_normal",5,500,1368
"5930","rule_run_fitree_masked_normal",10,200,3240
"5931","rule_run_fitree_masked_normal",15,500,156235
"5932","rule_run_fitree_masked_normal",5,200,496
"5933","rule_run_fitree_masked_normal",10,500,35094
"5934","rule_run_fitree_masked_normal",15,200,29835
"5935","rule_run_fitree_masked_normal",10,200,5158
"5936","rule_run_fitree_masked_normal",5,200,552
"5937","rule_run_fitree_masked_normal",5,200,636
"5938","rule_run_fitree_masked_normal",15,500,139675
"5939","rule_run_fitree_masked_normal",10,200,1146
"5940","rule_run_fitree_masked_normal",15,200,16896
"5941","rule_run_fitree_masked_normal",10,500,29773
"5942","rule_run_fitree_masked_normal",5,500,2399
"5943","rule_run_fitree_masked_normal",5,200,317
"5944","rule_run_fitree_masked_normal",10,500,23858
"5945","rule_run_fitree_masked_normal",15,500,153591
"5946","rule_run_fitree_masked_normal",10,200,4484
"5947","rule_run_fitree_masked_normal",5,200,693
"5948","rule_run_fitree_masked_normal",10,200,5964
"5949","rule_run_fitree_masked_normal",10,500,22821
"5950","rule_run_fitree_masked_normal",5,500,1901
"5951","rule_run_fitree_masked_normal",5,200,265
"5952","rule_run_fitree_masked_normal",10,500,23046
"5953","rule_run_fitree_masked_normal",10,200,6631
"5954","rule_run_fitree_masked_normal",5,200,452
"5955","rule_run_fitree_masked_normal",5,200,221
"5956","rule_run_fitree_masked_normal",10,200,7085
"5957","rule_run_fitree_masked_normal",15,200,30283
"5958","rule_run_fitree_masked_normal",5,500,1589
"5959","rule_run_fitree_masked_normal",5,200,523
"5960","rule_run_fitree_masked_normal",10,500,20264
"5961","rule_run_fitree_masked_normal",15,500,133577
"5962","rule_run_fitree_masked_normal",15,200,21344
"5963","rule_run_fitree_masked_normal",5,500,1160
"5964","rule_run_fitree_masked_normal",5,500,1499
"5965","rule_run_fitree_masked_normal",10,200,6758
"5966","rule_run_fitree_masked_normal",15,200,36101
"5967","rule_run_fitree_masked_normal",15,500,140878
"5968","rule_run_fitree_masked_normal",15,500,167350
"5969","rule_run_fitree_masked_normal",10,200,7858
"5970","rule_run_fitree_masked_normal",15,200,33510
"5971","rule_run_fitree_masked_normal",10,200,9245
"5972","rule_run_fitree_masked_normal",10,500,19942
"5973","rule_run_fitree_masked_normal",15,200,31425
"5974","rule_run_fitree_masked_normal",5,500,1366
"5975","rule_run_fitree_masked_normal",5,200,1008
"5976","rule_run_fitree_masked_normal",15,200,37434
"5977","rule_run_fitree_masked_normal",10,200,4246
"5978","rule_run_fitree_masked_normal",15,200,20597
"5979","rule_run_fitree_masked_normal",5,500,1432
"5980","rule_run_fitree_masked_normal",15,500,138396
"5981","rule_run_fitree_masked_normal",10,500,27803
"5982","rule_run_fitree_masked_normal",15,200,13745
"5983","rule_run_fitree_masked_normal",15,500,114854
"5984","rule_run_fitree_masked_normal",10,200,4237
"5985","rule_run_fitree_masked_normal",10,500,18345
"5986","rule_run_fitree_masked_normal",10,200,5389
"5987","rule_run_fitree_masked_normal",10,200,4486
"5988","rule_run_fitree_masked_normal",5,200,334
"5989","rule_run_fitree_masked_normal",15,500,95903
"5990","rule_run_fitree_masked_normal",10,200,1130
"5991","rule_run_fitree_masked_normal",5,500,1707
"5992","rule_run_fitree_masked_normal",5,500,1518
"5993","rule_run_fitree_masked_normal",5,200,929
"5994","rule_run_fitree_masked_normal",10,500,16449
"5995","rule_run_fitree_masked_normal",15,200,32111
"5996","rule_run_fitree_masked_normal",15,500,97327
"5997","rule_run_fitree_masked_normal",5,500,1416
"5998","rule_run_fitree_masked_normal",15,200,16679
"5999","rule_run_fitree_masked_normal",10,200,6308
"6000","rule_run_fitree_masked_normal",10,500,27163
"6001","rule_run_fitree_masked_normal",15,200,24656
"6002","rule_run_fitree_masked_normal",5,200,610
"6003","rule_run_fitree_masked_normal",5,200,826
"6004","rule_run_fitree_masked_normal",15,500,106146
"6005","rule_run_fitree_masked_normal",10,200,9547
"6006","rule_run_fitree_masked_normal",15,500,129329
"6007","rule_run_fitree_masked_normal",15,500,68357
"6008","rule_run_fitree_masked_normal",5,200,216
"6009","rule_run_fitree_masked_normal",5,200,752
"6010","rule_run_fitree_masked_normal",5,500,1869
"6011","rule_run_fitree_masked_normal",15,200,33240
"6012","rule_run_fitree_masked_normal",10,500,47789
"6013","rule_run_fitree_masked_normal",10,500,36947
"6014","rule_run_fitree_masked_normal",5,200,617
"6015","rule_run_fitree_masked_normal",15,500,160789
"6016","rule_run_fitree_masked_normal",5,500,1182
"6017","rule_run_fitree_masked_normal",15,200,31076
"6018","rule_run_fitree_masked_normal",15,500,107612
"6019","rule_run_fitree_masked_normal",10,500,30862
"6020","rule_run_fitree_masked_normal",15,200,27732
"6021","rule_run_fitree_masked_normal",10,200,4405
"6022","rule_run_fitree_masked_normal",15,200,28283
"6023","rule_run_fitree_masked_normal",10,200,10644
"6024","rule_run_fitree_masked_normal",5,500,1739
"6025","rule_run_fitree_masked_normal",10,200,3335
"6026","rule_run_fitree_masked_normal",5,200,609
"6027","rule_run_fitree_masked_normal",15,200,31817
"6028","rule_run_fitree_masked_normal",15,200,24666
"6029","rule_run_fitree_masked_normal",5,500,1996
"6030","rule_run_fitree_masked_normal",10,200,9293
"6031","rule_run_fitree_masked_normal",10,500,14601
"6032","rule_run_fitree_masked_normal",5,200,657
"6033","rule_run_fitree_masked_normal",15,200,32869
"6034","rule_run_fitree_masked_normal",10,500,26689
"6035","rule_run_fitree_masked_normal",5,200,577
"6036","rule_run_fitree_masked_normal",15,500,150397
"6037","rule_run_fitree_masked_normal",10,500,27503
"6038","rule_run_fitree_masked_normal",15,200,48502
"6039","rule_run_fitree_masked_normal",5,500,1520
